message,label
【限時促銷】充值送獎金，最高返利20%，股票基金投資零風險，速來私訊Line：@vipstockoffer,1
美股新平台火爆招募，最低投資10000元，收益穩定，詳情請加Line客服@usstockwinvip,1
【緊急公告】基金投資平台風險小，加入我們團隊，最低投資3萬元，網址http://securefundoffer.com,1
最新股票套利神器開放注冊，享專屬紅利，最低投資5萬元，詳情請加Line客服@stocknewoffer,1
【限量促銷】充值送獎金，最高返利15%，股票基金投資零風險，速來私訊Line：@stockpromooffer,1
台股美股套利神器火熱上線，保證收益，最低投入10000元，詳情私訊Line客服@stockgoldoffer,1
【獨家】基金套利神器限時開放，投資門檻低，收益穩定，私訊Line：@fundwinoffer,1
最新股票平台火爆招募，最低投資5萬元，收益穩定，詳情請加Line客服@stockwinoffer,1
【活動】充值送獎金，最高返利15%，台股美股投資零風險，速來私訊Line：@stockpromooffer99,1
美股套利神器上線，三個月收益保證翻倍，最低投入3萬元，請私訊Line ID：@usstockprofitoffer,1
基金新平台火熱招募，最低投資10000元，收益穩定，詳情請加Line客服@fundnewoffer,1
【限時促銷】充值股票投資享5%返利，台股美股皆可操作，詳情私訊Line：@stockvipoffer,1
股票套利神器火熱上線，保證收益，最低投入5萬元，詳情私訊Line ID：@stockgoldoffer99,1
最新基金投資平台，安全可靠，首次投資享有額外紅利，最低投入3萬元，網址http://newfundoffer.com,1
【緊急通知】台股投資平台風險低，加入我們團隊，最低投資10000元，詳情私訊Line客服@stocksecureoffer,1
美股新型套利神器開放注冊，享專屬紅利，最低投資5萬元，詳情請加Line客服@usstocknewoffervip,1
【活動】充值即送5%紅利，股票基金投資零風險，速來私訊Line：@fundpromooffer,1
股票新平台火爆招募，最低投資3萬元，收益穩定，詳情私訊Line ID：@stockfamilyoffer,1
【獨家】台股套利神器限時開放，投資門檻低，保證收益，私訊Line客服@stockluckyoffer,1
最新基金投資神器火熱上線，保證收益，最低投入5萬元，詳情私訊Line：@fundgoldoffer,1
加入股票投資群，享每日穩定收益，最低投資10000元，聯繫Line ID：@stockfaminvestoffer,1
哥，我在外地手機壞了，現在用朋友手機，車被拖吊了，需要匯款30000到這個帳號：玉山銀行 808-123456789，麻煩你先幫我！,1
姐，我剛剛被騙走了錢，身上只剩下50塊，明天要付房租45000，能不能先借我20000？我一定馬上還！,1
爸，我今天去急診室看病，醫藥費要繳25000才放人，趕快幫我匯款到國泰 013-987654321 謝謝你！,1
媽，我手機被偷了，連提款卡都沒了，明天房東要收15000房租，能先借我10000嗎？,1
阿姨，我現在在台北出差，護照落在酒店，取回要先付押金20000，能幫我先匯款嗎？,1
兄弟，我被警察暫扣證件，需要付保證金30000才能取回，請匯到彰銀 016-112233445，希望你能幫忙！,1
嫂，我昨天車禍了，人沒事但車要先賠款32000，能先借我15000嗎？我下週就還你！,1
姊姊，我在高鐵站賠了手機，回不了家，現在急需20000搭飛機回桃園，麻煩你先幫我！,1
叔叔，我這邊生意周轉不開，需要借50000再進貨，下個月一定還你，拜託了！,1
阿公，我胃痛去醫院要先繳18000保證金才能住院，能先幫我匯款嗎？,1
奶奶，我手機被下載詐騙軟體鎖住了，要付25000贖金才能解鎖，能不能先借我？,1
舅舅，我護照丟在機場，要補辦要付簽證費和護照費共30000，能先幫我嗎？,1
舅媽，我在國外出差現金用完了，機票已訂，可是要先付20000轉運費才能入境，拜託幫我！,1
弟，我去醫院看牙要補牙30000，現在只有2000塊，能先借我10000嗎？,1
妹，我剛剛把包包掉在捷運，裡面有手機和錢包，要先付尋回費用20000，能幫我嗎？,1
哥，我手機被人騙充值搞到負債50000，銀行凍結了帳戶，先借我30000好嗎？,1
姐，我遇到信用卡盜刷，銀行凍結，需先匯款25000解鎖才能用錢，麻煩你先幫我！,1
爸，我在外地地震災區被困，救援隊要保證金40000才能出來，能先借我嗎？,1
媽，我朋友欠我錢不還，我幫他垫付了30000，現在連本帶利要還我，能先借我？,1
阿姨，我被朋友騙走了車錢，要還對方35000，希望先借我20000，下週一定還你！,1
哥，我今天發財夢得到第一桶金，可是要先投資10000才能啟動，整個計畫保證賺錢！,1
姊姊，我的小孩在安親班被咬，需要先付醫藥費25000，拜託你先幫我！,1
叔叔，我朋友生意失敗，托我匯款60000給供應商，下週回饋我一定還你！,1
舅舅，我剛剛投資被詐騙損失50000，急需周轉，能先借我20000嗎？,1
奶奶，我今天要付房貸20000，錢包被抓台灣警察扣了，請幫我匯款！,1
舅媽，我在公司保證金扣押，要先付30000才能領回，能先借我？,1
弟，我的電腦遭到勒索病毒鎖檔，要付比特幣對應台幣30000才能解鎖，幫我借？,1
妹，我在網咖打遊戲被對方騙走帳號和錢，要先還他15000才能離開，幫幫我…,1
爸，我的公司被罰款35000，銀行帳戶暫扣，能先借我20000嗎？,1
媽，我參加電話詐騙課程被騙走40000，現在只能向你求助！,1
哥，我下週要結婚，攝影師收訂金50000還差20000，希望你能先借我！,1
姊姊，我孩子要補習費35000，現在沒錢，幫我先借出來！,1
叔叔，我的貓咪生病要做手術，醫院要先繳20000，能幫幫我？,1
阿姨，我在網上投資虛擬幣被騙30000，急需還債，能先幫我借？,1
舅舅，我買股票融資，追加保證金40000，先借我20000好嗎？,1
舅媽，我剛剛在提款機遭詐騙，用Line Pay被盜走25000，可以先幫我嗎？,1
奶奶，我朋友欠我錢，我幫他垫付了30000，請先借我！,1
弟，我在外地加班沒帶錢，計程車要8000，還要付住宿費20000，能先借我？,1
妹，我的護照丟了，要補辦要付25000，能先借我解決嗎？,1
爸，我在車禍被扣，保險公司要先付50000才能理賠，請先借我！,1
媽，我朋友托付我匯款60000給工廠，現在缺錢，能幫我借？,1
哥，我今晚跨年要買票先付20000保證金，能先借我嗎？,1
姊姊，我要去峇里島度蜜月，旅行社要先付30000訂金，拜託你了！,1
叔叔，我買的古董被判假貨，需要付律師費40000解決訴訟，能先借？,1
阿姨，我剛剛買機票被航空公司多收費25000，能先幫我借？,1
舅舅，我的公司被消防局罰款50000，先借我30000周轉！,1
舅媽，我參加保險理賠被退保，要先交15000才能再申請，請先借我！,1
奶奶，我要給街友捐款30000，好人好事，幫我先匯？,1
弟，我買手機被詐騙，多付錢29000，現在沒錢付生活費，先借我？,1
妹，我去義大利旅行被偷，護照和錢包都沒了，急需匯款40000回台，拜託！,1
爸，我朋友公司倒閉，托我垫付了35000給員工薪水，能先借我嗎？,1
媽，我參加豪華郵輪線下活動被騙45000，現在生活無著，先借我！,1
哥，我投資外匯損失50000，銀行催款中，先借我？,1
姊姊，我買房付訂金60000給不動產，後來發現是詐騙，現在求助…,1
叔叔，我學開飛機被坑，要先付20000才能考照，能先幫我？,1
阿姨，我參加健身班要先付15000保證金才能入會，幫幫我…,1
舅舅，我的小孩想吃大餐要付5000，還要付補習班30000，先借總共35000？,1
舅媽，我參加演唱會VIP票要先付20000，幫我先借？,1
奶奶，我養的鳥生病要看獸醫，費用30000，能先借？,1
弟，我買的攝影器材被偷，補貨需40000，先借？,1
妹，我的畫作被畫廊收走，要先付20000保證金才能取回？,1
爸，我參加賽車賭注被騙45000，急需周轉，先借？,1
媽，我朋友騙我網購代付款多收35000，先借？,1
哥，我在KTV包廂被人詐騙60000，先借？,1
姊姊，我買黃金投資被騙50000，先借？,1
叔叔，我去澳洲打工被逼要交15000給仲介才能工作，先借？,1
阿姨，我做身心靈課程預付30000保證金被騙，先匯？,1
舅舅，我買二手車付訂金40000被騙，先借？,1
舅媽，我在車站遇詐騙要付交通罰款10000，先借？,1
奶奶，我買保健品要付20000訂金被騙，先借？,1
弟，我網購電子產品要加付關稅25000被騙，先借？,1
妹，我在美國打工被告要付律師費50000，先借？,1
爸，我朋友出事要保釋費45000，先借？,1
媽，我買演唱會票要先付30000保證金，先借？,1
您好😃我是官方IG團隊，您的帳號將於24小時內過期，請點擊http://ig-verify-cn.com完成身分驗證,1
嗨👋看到你動態很不錯，邀請你加入我們的VIP社群，先支付$1500平台費用即可開通,1
⚠️系統警告⚠️你的IG帳號有異常登入，請立即私訊Line：@igsecure123提供密碼重置,1
恭喜您獲得限量粉絲禮包🎁請先支付運費$200後私訊帳戶資料以便寄送,1
你好😍我是知名網紅合作小組，邀請你贊助我們$3000以換取曝光機會,1
親愛的用戶📢您的Instagram將被刪除，請點http://ig-accountfix.tw立即驗證並繳納$1000維護費,1
嘿👀想和你合作直播，先匯$2500保證金給我LINE ID：@igcollab88,1
⚠️您的Instagram帳號涉嫌違規，我們已暫停功能，請私訊客服@igsupport999並支付$1200解凍,1
你好😎你參加的限時IG抽獎中獎了，請先支付手續費$800才能領獎，網址http://ig-prize-win.com,1
哈囉💕我們有興趣邀你代言，需先支付$3500審核費，詳情加Line：@igadpromo,1
你的IG粉絲增長異常，需馬上付$2000檢核費以恢復正常成長速度,1
🌟限量VIP升級🌟支付$1800即可獲得官方認證徽章,1
親愛的🎉你被選中成為IG年度大使，需立即支付$5000保證金,1
嗨👋收到讚過千標籤活動通知，需先支付$1000報名費,1
⚠️帳號安全警報⚠️請立即私訊@ig_safehelp並支付$1500以保護您的帳戶,1
您申請的品牌合作已通過，但需先支付$2200合約保證金,1
你好😊我們是IG限量服飾發放團隊，請先支付$900運費以獲取免費商品,1
恭喜🎊您獲邀參加網紅聚會，預付$1200名額費用即可保留座位,1
嘿👻注意！你的帳號疑似被盜用，請私訊@igrestore並支付$1300,1
嗨💕我覺得我們很合拍，先加Line：@iglove88互相認證，千萬別透露密碼,1
⚠️系統提醒⚠️你的IG直播功能將被取消，請馬上支付$2000解鎖費,1
你訂閱的付費標籤服務需支付$1600，否則無法使用,1
您好😇您有新的私訊，請先支付$1100驗證費以開啟留言,1
恭喜💥你被選為本週人氣帳號，請先支付$2500活動費,1
嗨🎉我們要贈送限量濾鏡包，需先付$700取得授權,1
警報🚨你的帳號出現異常大流量，請支付$1800流量保護費,1
你好✨邀請你參加IG官方研討會，入場需付$2000報名費,1
親愛的❤️有商家想和你合作推廣，先支付$3000保證金,1
⚠️安全提示⚠️你的帳號可能被關閉，請私訊@igsafety並繳$1400,1
哈囉😊收到神秘訊息需先支付$900才能閱讀,1
恭喜🎊你獲得品牌折扣券，需支付$500驗證費,1
嗨👋我們需要你參與問卷調查，先付$800小額酬謝費,1
⚠️你的IG帳號被標記為僵屍帳號，請支付$1700恢復費,1
你好👀想跟你合作短影片，需先支付$2400拍攝保證金,1
嗨💕收到超火紅貼圖，需要付$600獲取授權,1
警示🚨你的追蹤名單異常，需要支付$1300同步費,1
您好🎁獲贈限量主題貼圖包，僅需支付$700取得下載連結,1
恭喜🌟成為官方測試員，需支付$1500測試費用,1
哈囉👻收到好友邀請，需先支付$800才能回覆,1
⚠️系統通知⚠️你有10條待審核留言，需要付$900解鎖,1
你好😊品牌邀請試用新品，需支付$2000體驗費,1
親愛的😍收到官方私信需首先支付$1000確認身份,1
⚠️安全提醒⚠️你的私訊箱將被清空，請支付$1600保護費,1
嗨👋我們是IG行銷團隊，邀你參加付費推廣，費用$1800,1
